features,labels
"[0.862068772315979, 0.24030281603336334, -0.39582109451293945, 0.4417218863964081, 0.23128634691238403, -0.12819932401180267, 0.9010359048843384, 0.41811060905456543, -0.5264613032341003, 0.26325780153274536, 0.35004955530166626, -0.07611177861690521, 0.6892877221107483, 0.4970632791519165, -0.9870256781578064, 0.04870980978012085, 0.4035911560058594, -0.47107329964637756, 0.7165579795837402, 0.5050550103187561, 0.017651066184043884, 0.45791155099868774, 0.48314136266708374, -0.018253812566399574, 0.7507890462875366, 0.7269580960273743, -0.46098092198371887, 0.469224214553833, 0.6312669515609741, -1.070713996887207]",2
"[0.8368843793869019, 0.21653428673744202, -0.7603376507759094, 0.43830281496047974, 0.21381723880767822, -0.5150435566902161, 0.9040651321411133, 0.3785616159439087, -0.948367178440094, 0.26124662160873413, 0.34095895290374756, -0.5224751830101013, 0.7389816045761108, 0.4438629150390625, -1.4892396926879883, 0.03907760977745056, 0.3881571292877197, -0.9233717918395996, 0.7330722808837891, 0.4933590590953827, 0.008435199037194252, 0.47260546684265137, 0.4715745449066162, -0.008936481550335884, 0.7766542434692383, 0.7203900814056396, -0.22790926694869995, 0.4734194278717041, 0.6236251592636108, -0.8864520192146301]",2
"[0.8325130939483643, 0.2184073030948639, -0.8933983445167542, 0.40184134244918823, 0.2162134051322937, -0.7407358884811401, 0.8816214799880981, 0.3611277639865875, -1.1800235509872437, 0.21506352722644806, 0.3368879556655884, -0.7546753883361816, 0.7800994515419006, 0.39402568340301514, -1.8467005491256714, 0.01451259758323431, 0.37323829531669617, -1.1036978960037231, 0.6632226705551147, 0.4848559498786926, 0.04050387442111969, 0.4405161738395691, 0.461513876914978, -0.04106033220887184, 0.7678968906402588, 0.6844629645347595, -0.44132140278816223, 0.45570677518844604, 0.6468707919120789, -0.8490490913391113]",2
"[0.7952384352684021, 0.21782243251800537, -1.2094731330871582, 0.354814350605011, 0.214788019657135, -0.9306932687759399, 0.8284751176834106, 0.36832985281944275, -1.5641783475875854, 0.20663627982139587, 0.3249174952507019, -0.9240113496780396, 0.6817824244499207, 0.4112926721572876, -2.366835832595825, 0.021239163354039192, 0.3622664511203766, -1.3218286037445068, 0.6939176917076111, 0.4799081087112427, -0.010060526430606842, 0.4362420439720154, 0.46255743503570557, 0.009498954750597477, 0.7301346659660339, 0.7078682780265808, -0.6177265048027039, 0.4283539056777954, 0.6437346935272217, -0.8426187634468079]",2
"[0.7896720767021179, 0.21606233716011047, -1.3030211925506592, 0.3676729202270508, 0.20742446184158325, -0.9800518751144409, 0.8321429491043091, 0.3585231304168701, -1.7151192426681519, 0.2047184705734253, 0.32099515199661255, -0.9395264387130737, 0.708954930305481, 0.4011799991130829, -2.6018192768096924, 0.0059035420417785645, 0.34533005952835083, -1.3509200811386108, 0.6898220181465149, 0.4920658469200134, 0.0006144156213849783, 0.4393225908279419, 0.4702209532260895, -0.0009516984573565423, 0.7310423851013184, 0.7131099700927734, -0.5009468793869019, 0.44721800088882446, 0.6423743963241577, -1.006862998008728]",2
"[0.7622116804122925, 0.18338119983673096, -1.095626950263977, 0.36131852865219116, 0.17316775023937225, -0.77147376537323, 0.8195737600326538, 0.3223985433578491, -1.4438985586166382, 0.2178361713886261, 0.2752971649169922, -0.8096734285354614, 0.6872847080230713, 0.37338805198669434, -2.2413763999938965, 0.08109360933303833, 0.30639439821243286, -1.342396855354309, 0.667859673500061, 0.4487014710903168, -0.015120509080588818, 0.42720460891723633, 0.4342460632324219, 0.01477640401571989, 0.6982138156890869, 0.6833525896072388, -0.10685484856367111, 0.43569082021713257, 0.6089943647384644, -0.8619890213012695]",2
"[0.7692520618438721, 0.20937147736549377, -1.1168978214263916, 0.390796422958374, 0.19751843810081482, -0.8364197015762329, 0.8455937504768372, 0.35559698939323425, -1.4329781532287598, 0.2115316092967987, 0.3054162263870239, -0.8792966604232788, 0.7276997566223145, 0.4089021384716034, -2.1873230934143066, 0.0002751946449279785, 0.32223445177078247, -1.3364218473434448, 0.6696584224700928, 0.4822925925254822, 0.012515945360064507, 0.43681684136390686, 0.4663519263267517, -0.012879536487162113, 0.7015453577041626, 0.7244835495948792, -0.02832549624145031, 0.45052066445350647, 0.6446609497070312, -1.0142701864242554]",2
"[0.7698564529418945, 0.2276168316602707, -1.0261427164077759, 0.3991445302963257, 0.21756193041801453, -0.7438604831695557, 0.860409677028656, 0.3682657480239868, -1.1611322164535522, 0.21205824613571167, 0.31256622076034546, -0.7460135817527771, 0.7638329863548279, 0.4369966983795166, -1.7120054960250854, 0.0260769110172987, 0.3315051794052124, -1.161744236946106, 0.6650806069374084, 0.4941313862800598, 0.011600949801504612, 0.44251641631126404, 0.47843223810195923, -0.011875594966113567, 0.7128344774246216, 0.729142963886261, -0.0671953409910202, 0.4595547914505005, 0.6582416296005249, -0.9038457274436951]",2
"[0.7849935293197632, 0.20352566242218018, -1.228564739227295, 0.39163923263549805, 0.18202483654022217, -0.9306584596633911, 0.8691131472587585, 0.35130631923675537, -1.4645054340362549, 0.17523416876792908, 0.29042768478393555, -1.0199520587921143, 0.8054877519607544, 0.4435257017612457, -2.154813528060913, -0.01475232932716608, 0.31666645407676697, -1.5061317682266235, 0.6602386236190796, 0.4743933379650116, 0.009159056469798088, 0.42605865001678467, 0.457095742225647, -0.009477563202381134, 0.7161951661109924, 0.7196157574653625, -0.06498905271291733, 0.4469231367111206, 0.643724262714386, -1.0966479778289795]",2
"[0.7924931049346924, 0.19543981552124023, -1.0396630764007568, 0.4112148582935333, 0.17294198274612427, -0.7403663992881775, 0.8670833706855774, 0.34617891907691956, -1.1362248659133911, 0.22221603989601135, 0.27663862705230713, -0.703270673751831, 0.8274514675140381, 0.4581296443939209, -1.6698616743087769, 0.0426560640335083, 0.30372098088264465, -1.088300347328186, 0.6672390699386597, 0.45851290225982666, 0.011417169123888016, 0.4407912492752075, 0.446015328168869, -0.011686719954013824, 0.7222927808761597, 0.6913700103759766, -0.05007876455783844, 0.457895427942276, 0.6338002681732178, -0.8236857056617737]",2
"[0.7802664637565613, 0.21531277894973755, -0.8855827450752258, 0.3972867727279663, 0.1978853940963745, -0.6258057951927185, 0.8720932006835938, 0.3611842691898346, -0.8121160268783569, 0.2086724042892456, 0.2965362071990967, -0.49002861976623535, 0.8423852920532227, 0.48639312386512756, -1.1131585836410522, 0.04622480273246765, 0.3228321969509125, -0.7405424118041992, 0.6574435234069824, 0.4645870625972748, 0.011416524648666382, 0.42903000116348267, 0.45704054832458496, -0.011874870397150517, 0.7288134098052979, 0.6739860773086548, -0.3602365255355835, 0.45328521728515625, 0.6433343291282654, -0.7405261397361755]",2
"[0.759973406791687, 0.21331089735031128, -1.23196280002594, 0.30971789360046387, 0.19112800061702728, -1.1164799928665161, 0.8599379062652588, 0.37441131472587585, -1.4003721475601196, 0.09310764074325562, 0.27401497960090637, -1.2271299362182617, 0.8403184413909912, 0.49186789989471436, -2.0750508308410645, -0.07192596793174744, 0.3351209759712219, -1.6626425981521606, 0.6070639491081238, 0.45424678921699524, 0.055503711104393005, 0.3434223234653473, 0.4475487768650055, -0.05617021396756172, 0.7025602459907532, 0.6514320969581604, -0.6557896733283997, 0.3843482434749603, 0.6251101493835449, -1.1163923740386963]",2
"[0.8021293878555298, 0.2222931683063507, -1.1372729539871216, 0.36992785334587097, 0.2003708779811859, -0.9305745363235474, 0.8838866949081421, 0.3712196350097656, -1.0295143127441406, 0.18891385197639465, 0.3050813674926758, -0.6951606869697571, 0.86716628074646, 0.5026760101318359, -1.3581310510635376, 0.01667708158493042, 0.3317834138870239, -0.8307813405990601, 0.6449452042579651, 0.4524788558483124, 0.01940048858523369, 0.4002216160297394, 0.44410240650177, -0.01976744830608368, 0.7583145499229431, 0.6620485782623291, -0.5908379554748535, 0.4291059076786041, 0.6465247869491577, -0.8108280897140503]",2
"[0.826343297958374, 0.22429603338241577, -1.1458210945129395, 0.38073259592056274, 0.19914352893829346, -0.9824194312095642, 0.9052292704582214, 0.3841670751571655, -1.0949275493621826, 0.20208391547203064, 0.312355637550354, -0.8649210929870605, 0.8805104494094849, 0.5104348063468933, -1.4894682168960571, 0.023775428533554077, 0.35631075501441956, -1.1280648708343506, 0.6644728183746338, 0.4518589675426483, 0.01694708690047264, 0.41106218099594116, 0.4479094445705414, -0.017481371760368347, 0.7915234565734863, 0.6643234491348267, -0.6517117023468018, 0.4394752085208893, 0.6397340297698975, -0.9449746012687683]",2
"[0.7993127703666687, 0.22367995977401733, -1.0528569221496582, 0.37476134300231934, 0.20636314153671265, -0.8666663765907288, 0.8703399896621704, 0.37820112705230713, -0.870711624622345, 0.17372000217437744, 0.32819628715515137, -0.7407162189483643, 0.8324524760246277, 0.5098651051521301, -1.045082449913025, -0.019752681255340576, 0.36291229724884033, -0.9717239737510681, 0.6462548971176147, 0.4580554664134979, 0.02601674571633339, 0.3982336223125458, 0.44351139664649963, -0.02642088197171688, 0.7720245122909546, 0.68115234375, -0.6038438081741333, 0.4072299003601074, 0.6360049247741699, -0.7763398885726929]",2
"[0.7920849323272705, 0.21682094037532806, -1.1455719470977783, 0.3689556419849396, 0.21399402618408203, -0.9910567998886108, 0.8416411280632019, 0.37837114930152893, -0.888817310333252, 0.176241934299469, 0.328255832195282, -0.7954572439193726, 0.7769713401794434, 0.5117369294166565, -0.967170000076294, 0.013781189918518066, 0.37034180760383606, -0.9269719123840332, 0.6368951201438904, 0.4578368365764618, 0.036011308431625366, 0.3921273946762085, 0.4428701400756836, -0.036291129887104034, 0.755055844783783, 0.6738522052764893, -0.5214266180992126, 0.39754706621170044, 0.6340086460113525, -0.7639719843864441]",2
"[0.8080809116363525, 0.20619386434555054, -1.259350299835205, 0.4009605050086975, 0.20445606112480164, -1.097861886024475, 0.8379035592079163, 0.3705381155014038, -1.1954725980758667, 0.2150050401687622, 0.3226540684700012, -0.9034298658370972, 0.7500224113464355, 0.4933590292930603, -1.5492339134216309, 0.010083436965942383, 0.37902286648750305, -1.0586310625076294, 0.6588044166564941, 0.44865134358406067, 0.03255350887775421, 0.4222557544708252, 0.4372901916503906, -0.03270024433732033, 0.7633774876594543, 0.6845214366912842, -0.29063156247138977, 0.41529539227485657, 0.6336082220077515, -0.8209332823753357]",2
"[0.7744314074516296, 0.20880624651908875, -0.9733133316040039, 0.3688672184944153, 0.20535732805728912, -0.7429757118225098, 0.8043065071105957, 0.3775549829006195, -0.9049775004386902, 0.18450745940208435, 0.31957027316093445, -0.5199404954910278, 0.654386043548584, 0.48108649253845215, -1.189174771308899, -0.004354357719421387, 0.36495062708854675, -0.6904812455177307, 0.6246843934059143, 0.45247402787208557, 0.00789597537368536, 0.38708075881004333, 0.4410933554172516, -0.007997635751962662, 0.7309743762016296, 0.6674872040748596, -0.32987502217292786, 0.38495656847953796, 0.6118026375770569, -0.9355469346046448]",2
"[0.7351866960525513, 0.2614597678184509, -0.9839051365852356, 0.37284815311431885, 0.26651647686958313, -0.7668613195419312, 0.7546917200088501, 0.42352747917175293, -1.0316404104232788, 0.21003875136375427, 0.3596116006374359, -0.5856857299804688, 0.6191928386688232, 0.48137620091438293, -1.408097267150879, 0.029242128133773804, 0.41367557644844055, -0.7321367263793945, 0.6088992953300476, 0.48742562532424927, -0.002835626946762204, 0.3928322494029999, 0.47763073444366455, 0.0024786810390651226, 0.6964929699897766, 0.7050415277481079, -0.4190368056297302, 0.3791797459125519, 0.6478503942489624, -0.7352100014686584]",2
"[0.7349518537521362, 0.21406009793281555, -0.9078789353370667, 0.34228092432022095, 0.19922199845314026, -0.7031248807907104, 0.7724570035934448, 0.3814152181148529, -1.0807822942733765, 0.18243807554244995, 0.3122066557407379, -0.6607321500778198, 0.6382037401199341, 0.43181008100509644, -1.6072344779968262, -0.02263018488883972, 0.3617899417877197, -0.9633405804634094, 0.5949126482009888, 0.465353786945343, 0.01923409104347229, 0.3647017776966095, 0.45415863394737244, -0.01963224820792675, 0.7091580033302307, 0.6883071660995483, -0.38134390115737915, 0.35097402334213257, 0.6254087686538696, -0.9145498871803284]",2
"[0.701134204864502, 0.20541226863861084, -1.045783281326294, 0.319757878780365, 0.1952914297580719, -0.8908365964889526, 0.7552708983421326, 0.3685474395751953, -1.2388557195663452, 0.1635250449180603, 0.3039863705635071, -0.8693044781684875, 0.6371753215789795, 0.40885186195373535, -1.8154869079589844, -0.005257874261587858, 0.34493082761764526, -1.1731081008911133, 0.5682176351547241, 0.45779773592948914, 0.027445727959275246, 0.34357988834381104, 0.44990479946136475, -0.02770283818244934, 0.6816815137863159, 0.6768302321434021, -0.44652432203292847, 0.33683082461357117, 0.6158442497253418, -0.9363016486167908]",2
"[0.7067908644676208, 0.22886323928833008, -1.0493829250335693, 0.31559789180755615, 0.21680080890655518, -0.8921574950218201, 0.766133189201355, 0.38431769609451294, -1.253917932510376, 0.14940500259399414, 0.323484867811203, -0.8917379379272461, 0.645121693611145, 0.41939985752105713, -1.8913285732269287, -0.04448339343070984, 0.3578610122203827, -1.2626975774765015, 0.5689023733139038, 0.4811108112335205, 0.046693138778209686, 0.34574049711227417, 0.4739581048488617, -0.04686635360121727, 0.6758080124855042, 0.6839439868927002, -0.48405179381370544, 0.34704944491386414, 0.6384934782981873, -1.0836313962936401]",2
"[0.7408914566040039, 0.2021617293357849, -1.0427334308624268, 0.3362840712070465, 0.18303188681602478, -0.8471847772598267, 0.8183578848838806, 0.3603946566581726, -1.2292826175689697, 0.14793577790260315, 0.28817039728164673, -0.8295487761497498, 0.7002345323562622, 0.40666404366493225, -1.8392434120178223, -0.05371600389480591, 0.3359920382499695, -1.2002599239349365, 0.6044564247131348, 0.45792344212532043, 0.05069863796234131, 0.3813602924346924, 0.45096543431282043, -0.05080092325806618, 0.7053848505020142, 0.6844079494476318, -0.005114460829645395, 0.3746672570705414, 0.6423442363739014, -0.9228430390357971]",2
"[0.7898280620574951, 0.21157437562942505, -1.0586220026016235, 0.40277981758117676, 0.2034391462802887, -0.8514350056648254, 0.9011973738670349, 0.35913771390914917, -1.2292414903640747, 0.22309795022010803, 0.3072254955768585, -0.8419066071510315, 0.7870169878005981, 0.4301440417766571, -1.8205064535140991, -0.000674903392791748, 0.36030152440071106, -1.2210350036621094, 0.6741785407066345, 0.47192028164863586, 0.052157267928123474, 0.4494825005531311, 0.4638403654098511, -0.05228195711970329, 0.7694612145423889, 0.6986538767814636, 0.10432056337594986, 0.44899043440818787, 0.6610413193702698, -1.0172687768936157]",2
"[0.8075894713401794, 0.2130715250968933, -1.221500039100647, 0.3844301998615265, 0.21079286932945251, -1.1307204961776733, 0.9458733201026917, 0.3495420813560486, -1.0389952659606934, 0.1738298535346985, 0.3075518310070038, -1.1868630647659302, 0.848328709602356, 0.44870099425315857, -1.2225233316421509, -0.058003365993499756, 0.3494953215122223, -1.5938607454299927, 0.6958966255187988, 0.46826815605163574, 0.07759416848421097, 0.45173197984695435, 0.4586906135082245, -0.07784073054790497, 0.8029608726501465, 0.6856999397277832, -0.1874692291021347, 0.4380511939525604, 0.6401845812797546, -0.9359491467475891]",2
"[0.8178882598876953, 0.19758373498916626, -1.2430901527404785, 0.3931472897529602, 0.20562271773815155, -1.2244236469268799, 0.9790587425231934, 0.3270106911659241, -1.0373798608779907, 0.18426808714866638, 0.30516529083251953, -1.3895483016967773, 0.9156701564788818, 0.45242518186569214, -1.2341086864471436, -0.039958059787750244, 0.3423372209072113, -1.8799165487289429, 0.7202563285827637, 0.4652167856693268, 0.08803614228963852, 0.4816034138202667, 0.45904290676116943, -0.08841151744127274, 0.830561637878418, 0.6699523329734802, -0.5052697062492371, 0.4628567099571228, 0.6631715893745422, -1.0300202369689941]",2
"[0.7384511232376099, 0.19338145852088928, -1.5081532001495361, 0.3333997428417206, 0.20687294006347656, -1.4044939279556274, 0.9225583672523499, 0.32669568061828613, -1.704818606376648, 0.11011812090873718, 0.3031507134437561, -1.6551740169525146, 0.8753522634506226, 0.4515334367752075, -2.388986587524414, -0.07851356267929077, 0.3426324129104614, -2.280656099319458, 0.6624467372894287, 0.45630109310150146, 0.07222359627485275, 0.42594748735427856, 0.453104168176651, -0.07268869131803513, 0.7712105512619019, 0.6726720929145813, -0.2575683891773224, 0.3993101716041565, 0.6585344076156616, -1.3064415454864502]",2
"[0.7306948900222778, 0.1939106434583664, -1.2013744115829468, 0.362335741519928, 0.21076834201812744, -1.159447193145752, 0.9249805212020874, 0.3327116370201111, -1.2511314153671265, 0.17330169677734375, 0.31279242038726807, -1.3355413675308228, 0.9019582271575928, 0.4557986557483673, -1.7591509819030762, -0.04871535673737526, 0.3605339825153351, -1.8507583141326904, 0.6841146945953369, 0.46743348240852356, 0.0984986275434494, 0.4592636227607727, 0.464270681142807, -0.09885796159505844, 0.7666237354278564, 0.6700430512428284, -0.15610763430595398, 0.43257689476013184, 0.6730088591575623, -1.0381981134414673]",2
"[0.6869237422943115, 0.19246014952659607, -1.3337246179580688, 0.2918126881122589, 0.20262107253074646, -1.2539650201797485, 0.9044135808944702, 0.3161860704421997, -1.3600345849990845, 0.0814003050327301, 0.3160853385925293, -1.422284722328186, 0.921958327293396, 0.4387527406215668, -1.8620355129241943, -0.10706132650375366, 0.3523152470588684, -1.9247262477874756, 0.6391438841819763, 0.4605017900466919, 0.055088985711336136, 0.3999294340610504, 0.457957923412323, -0.05572324991226196, 0.7244914770126343, 0.6614933013916016, -0.5986772775650024, 0.3734343647956848, 0.6778186559677124, -0.8789258599281311]",2
"[0.7140194177627563, 0.16564905643463135, -1.210856318473816, 0.3459317684173584, 0.1747739464044571, -1.1553232669830322, 0.9169677495956421, 0.27373766899108887, -1.0324897766113281, 0.15344423055648804, 0.29430559277534485, -1.2429530620574951, 0.9749490022659302, 0.4031282067298889, -1.3191707134246826, -0.07268083095550537, 0.3395724892616272, -1.708161473274231, 0.6859720945358276, 0.4417215585708618, 0.06317799538373947, 0.4593951404094696, 0.4402925968170166, -0.06386472284793854, 0.7332915663719177, 0.6603115797042847, -0.358663946390152, 0.4344155788421631, 0.6551589965820312, -0.7228173017501831]",2
"[0.6967652440071106, 0.19316673278808594, -1.219250202178955, 0.32083019614219666, 0.2001761794090271, -1.1007966995239258, 0.9126602411270142, 0.2978971004486084, -1.2152421474456787, 0.13264954090118408, 0.32471519708633423, -1.1789755821228027, 0.9733640551567078, 0.42297932505607605, -1.6380571126937866, -0.07285207509994507, 0.36753058433532715, -1.5915327072143555, 0.6629637479782104, 0.4625356197357178, 0.03674419969320297, 0.43782907724380493, 0.4601513743400574, -0.03744836151599884, 0.6791723966598511, 0.6819665431976318, -0.46865299344062805, 0.4254714548587799, 0.6733039617538452, -0.5871286392211914]",2
"[0.7505582571029663, 0.18674607574939728, -1.2065114974975586, 0.3661273717880249, 0.19291023910045624, -1.1065824031829834, 0.9469143748283386, 0.2778674066066742, -0.7639162540435791, 0.20887264609336853, 0.3016563057899475, -1.068613886833191, 1.0335947275161743, 0.38856393098831177, -0.4805346727371216, -0.017558634281158447, 0.3727852702140808, -1.3722600936889648, 0.7152151465415955, 0.46186724305152893, 0.008215082809329033, 0.4905134439468384, 0.4611225128173828, -0.008714706636965275, 0.6933362483978271, 0.6939817070960999, -0.37372076511383057, 0.4674281179904938, 0.6816303730010986, -0.5369388461112976]",2
"[0.7133543491363525, 0.16922782361507416, -1.2179940938949585, 0.32520124316215515, 0.1847037822008133, -1.1027333736419678, 0.9328160285949707, 0.2565156817436218, -0.9486303329467773, 0.12519583106040955, 0.3007689118385315, -1.0918735265731812, 1.0172138214111328, 0.3782519996166229, -0.9137155413627625, -0.08633757382631302, 0.35306012630462646, -1.4253672361373901, 0.672115683555603, 0.4582532048225403, 0.014396332204341888, 0.4391438066959381, 0.45271891355514526, -0.014958595857024193, 0.6039935350418091, 0.6991963386535645, -0.2380048632621765, 0.4124315083026886, 0.6713458895683289, -0.5269319415092468]",2
"[0.775822103023529, 0.15209060907363892, -1.0780280828475952, 0.3996928334236145, 0.17615154385566711, -1.0137033462524414, 0.9827873110771179, 0.25076454877853394, -0.9653676152229309, 0.21346303820610046, 0.2949272394180298, -1.0247714519500732, 1.077598214149475, 0.31145310401916504, -1.0640414953231812, -0.010306715965270996, 0.3509577810764313, -1.3815993070602417, 0.7168943881988525, 0.46328848600387573, -0.003849920118227601, 0.5004928708076477, 0.448053777217865, 0.003231111681088805, 0.6472659707069397, 0.6880407929420471, -0.21103093028068542, 0.4814779460430145, 0.6687365174293518, -0.3730945885181427]",2
"[0.7704454660415649, 0.1747453361749649, -1.2007122039794922, 0.3752496838569641, 0.20129844546318054, -1.136224389076233, 0.9750560522079468, 0.24588532745838165, -0.914381742477417, 0.15753889083862305, 0.32545870542526245, -1.1937516927719116, 1.1198136806488037, 0.31440865993499756, -0.7669132947921753, -0.09489655494689941, 0.36257919669151306, -1.606872320175171, 0.717214047908783, 0.48035240173339844, -0.001214767573401332, 0.48167258501052856, 0.46917685866355896, 0.0006034700782038271, 0.6364668011665344, 0.7187955379486084, -0.2157442718744278, 0.4724286198616028, 0.6838489770889282, -0.5754544138908386]",2
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
"[0.7750060558319092, 0.16190657019615173, -1.4265697002410889, 0.3484102785587311, 0.17172974348068237, -1.3176796436309814, 0.9712927341461182, 0.21659183502197266, -1.576444387435913, 0.1150583028793335, 0.3036154508590698, -1.3612698316574097, 1.1005176305770874, 0.26315703988075256, -2.126051187515259, -0.12049758434295654, 0.3370773196220398, -1.8667501211166382, 0.7180285453796387, 0.44665828347206116, -0.007689556106925011, 0.4633667767047882, 0.43926677107810974, 0.007123679853975773, 0.6305748820304871, 0.7157328128814697, -0.28677618503570557, 0.46485865116119385, 0.6617088913917542, -0.7102917432785034]",2
"[0.7965477705001831, 0.18964987993240356, -1.1729830503463745, 0.4093294143676758, 0.20004409551620483, -1.104386568069458, 0.9975258111953735, 0.25452739000320435, -0.9608888626098633, 0.21971693634986877, 0.3152903914451599, -1.121299147605896, 1.1346290111541748, 0.31367212533950806, -0.9366049766540527, -0.003329157829284668, 0.36292362213134766, -1.5136456489562988, 0.7060228586196899, 0.4647829532623291, 0.011727632023394108, 0.48911866545677185, 0.45178353786468506, -0.012299377471208572, 0.6508855819702148, 0.7003435492515564, -0.09873192757368088, 0.49246206879615784, 0.6751150488853455, -0.45785823464393616]",2
"[0.8073809146881104, 0.18190674483776093, -1.2913627624511719, 0.4110095500946045, 0.19579589366912842, -1.2143518924713135, 0.9883342981338501, 0.22550472617149353, -1.2272536754608154, 0.18698996305465698, 0.3086598217487335, -1.2500123977661133, 1.1919264793395996, 0.27633485198020935, -1.4056496620178223, -0.0727154016494751, 0.34661799669265747, -1.6720473766326904, 0.7306452393531799, 0.4703142046928406, -0.012403331696987152, 0.5002249479293823, 0.45871394872665405, 0.011697324924170971, 0.6521192789077759, 0.7081056833267212, -0.2347809374332428, 0.49568432569503784, 0.6788489818572998, -0.47756996750831604]",2
"[0.7673304080963135, 0.17295843362808228, -1.0098263025283813, 0.3907407522201538, 0.17794041335582733, -0.9429641366004944, 0.970405101776123, 0.2588611841201782, -0.8716843724250793, 0.20643261075019836, 0.2910938858985901, -0.9546030759811401, 1.1042001247406006, 0.3219696283340454, -0.9387686252593994, -0.006708979606628418, 0.33749157190322876, -1.2877861261367798, 0.6588034629821777, 0.4733532965183258, 0.01358253788203001, 0.4559417963027954, 0.45655179023742676, -0.014253774657845497, 0.5834776759147644, 0.7017977833747864, -0.06406830251216888, 0.4509966969490051, 0.6749197244644165, -0.41693148016929626]",2
"[0.6946213841438293, 0.1786748468875885, -0.9577057361602783, 0.3532005250453949, 0.17888802289962769, -0.8448796272277832, 0.898705244064331, 0.27415043115615845, -0.825666069984436, 0.18346351385116577, 0.28994423151016235, -0.7407069206237793, 1.0281298160552979, 0.34487420320510864, -0.9226997494697571, -0.009752720594406128, 0.33598753809928894, -0.9737545847892761, 0.5970988273620605, 0.4704498052597046, -0.018824392929673195, 0.4068774878978729, 0.4575289487838745, 0.01822551339864731, 0.5222463607788086, 0.7013691663742065, 0.015096933580935001, 0.4025365114212036, 0.685262143611908, -0.07012241333723068]",2
"[0.664832353591919, 0.20240485668182373, -0.6004371047019958, 0.3507232367992401, 0.21141183376312256, -0.5582358837127686, 0.8465639352798462, 0.29468685388565063, -0.5514892339706421, 0.2068653702735901, 0.31307077407836914, -0.5624169707298279, 0.9839369654655457, 0.39033639430999756, -0.7853829860687256, -0.0019837617874145508, 0.36396321654319763, -0.8586732149124146, 0.5738236904144287, 0.49269163608551025, 0.02560773678123951, 0.40358665585517883, 0.48298323154449463, -0.026426957920193672, 0.5254591107368469, 0.7079131603240967, 0.11263591051101685, 0.41130977869033813, 0.6932722330093384, -0.031783975660800934]",2
"[0.6123993396759033, 0.18038246035575867, -0.35152751207351685, 0.3173743188381195, 0.18793195486068726, -0.31380313634872437, 0.7916321754455566, 0.28004854917526245, -0.3070673942565918, 0.17210781574249268, 0.29136624932289124, -0.33607256412506104, 0.9471523761749268, 0.38807642459869385, -0.5668333768844604, -0.0225369930267334, 0.3326798975467682, -0.6290345788002014, 0.5294756293296814, 0.47283199429512024, 0.04568496719002724, 0.37032270431518555, 0.46338117122650146, -0.04653427004814148, 0.4892326593399048, 0.694190502166748, 0.12925414741039276, 0.3824387192726135, 0.678754985332489, -0.12501725554466248]",2
"[0.6763507127761841, 0.17556560039520264, -0.09515804797410965, 0.3953329026699066, 0.1760309636592865, -0.08688388764858246, 0.8376956582069397, 0.2793530225753784, -0.0716395452618599, 0.2726399302482605, 0.2806341350078583, -0.0863567665219307, 0.9719998240470886, 0.3830409348011017, -0.3009243309497833, 0.08148598670959473, 0.3186570703983307, -0.33340728282928467, 0.5887067317962646, 0.4628816843032837, 0.05812570080161095, 0.4418589472770691, 0.453167200088501, -0.05893602594733238, 0.5395408868789673, 0.6893094778060913, 0.10300495475530624, 0.45040544867515564, 0.6749351024627686, -0.21040089428424835]",2
"[0.6833871603012085, 0.16965994238853455, -0.15287871658802032, 0.39443203806877136, 0.17201480269432068, -0.12725313007831573, 0.8464944362640381, 0.27501896023750305, -0.13164030015468597, 0.2573431432247162, 0.27476435899734497, -0.14218449592590332, 0.9802863597869873, 0.37658223509788513, -0.37115344405174255, 0.05644547939300537, 0.30522528290748596, -0.4080493748188019, 0.586898148059845, 0.4620785415172577, 0.054366130381822586, 0.44075581431388855, 0.45048609375953674, -0.05519501492381096, 0.5381289720535278, 0.6873615384101868, 0.09884902089834213, 0.45015066862106323, 0.6713261604309082, -0.15658827126026154]",2
"[0.6937829852104187, 0.1760394275188446, -0.3840808570384979, 0.3755064010620117, 0.17269188165664673, -0.3460828363895416, 0.8636976480484009, 0.264229416847229, -0.37907564640045166, 0.21743619441986084, 0.2726287245750427, -0.39605724811553955, 0.9983608722686768, 0.35116899013519287, -0.5922873020172119, -0.00334012508392334, 0.31156668066978455, -0.6838452816009521, 0.5811309814453125, 0.4671713709831238, 0.02719431184232235, 0.4161797761917114, 0.458289235830307, -0.028036238625645638, 0.5384373664855957, 0.6914647817611694, 0.09296572208404541, 0.43063995242118835, 0.6791913509368896, -0.03658607229590416]",2
