features,labels
"[0.4420282542705536, 0.44160187244415283, -0.17235279083251953, 0.4049515128135681, 0.4387279152870178, 0.12545591592788696, 0.4721870720386505, 0.521044909954071, -0.22932112216949463, 0.37371352314949036, 0.4505417048931122, 0.20024742186069489, 0.4293259382247925, 0.5633851289749146, -0.27819910645484924, 0.3505324721336365, 0.40595588088035583, 0.12694665789604187, 0.427860289812088, 0.6023712754249573, -0.09616465121507645, 0.4044678211212158, 0.5991312861442566, 0.09612797945737839, 0.38875487446784973, 0.7103091478347778, -0.11855404824018478, 0.3825783133506775, 0.7095485925674438, 0.0533939003944397]",4
"[0.44990748167037964, 0.44513899087905884, -0.20482975244522095, 0.41302794218063354, 0.4361666142940521, 0.09044094383716583, 0.48087775707244873, 0.5191599726676941, -0.2681230306625366, 0.3758000135421753, 0.45584332942962646, 0.1696910858154297, 0.4467432200908661, 0.5654086470603943, -0.3183542490005493, 0.3485949635505676, 0.4056299924850464, 0.12336812913417816, 0.43241140246391296, 0.6063753962516785, -0.09537076205015182, 0.4142276644706726, 0.6035555601119995, 0.09531443566083908, 0.39607930183410645, 0.7018822431564331, -0.10666363686323166, 0.39700138568878174, 0.7099750638008118, 0.06489180773496628]",4
"[0.4630722999572754, 0.44768258929252625, -0.1648223102092743, 0.4121401011943817, 0.43204596638679504, 0.07824250310659409, 0.49323907494544983, 0.5226205587387085, -0.2530204653739929, 0.3753091096878052, 0.4534861147403717, 0.0073787071742117405, 0.45800328254699707, 0.5703070163726807, -0.3637194335460663, 0.3443726897239685, 0.4067801535129547, -0.22139258682727814, 0.44533175230026245, 0.6061159372329712, -0.08877595514059067, 0.42199134826660156, 0.6041629314422607, 0.08857320994138718, 0.3980931043624878, 0.7099490165710449, -0.20690904557704926, 0.4172469973564148, 0.7096920013427734, 0.09026091545820236]",4
"[0.47143828868865967, 0.44936275482177734, -0.11028815060853958, 0.41375935077667236, 0.4383145272731781, 0.10226666182279587, 0.5033568143844604, 0.524131178855896, -0.1724972426891327, 0.37619438767433167, 0.4576512575149536, 0.01781759411096573, 0.4682232439517975, 0.575126051902771, -0.26718905568122864, 0.34741100668907166, 0.40916991233825684, -0.21690733730793, 0.45300209522247314, 0.6105111241340637, -0.08331305533647537, 0.4239027798175812, 0.6068998575210571, 0.0831456184387207, 0.40517866611480713, 0.7171977758407593, -0.20435985922813416, 0.4306456744670868, 0.7225790023803711, 0.06919081509113312]",4
"[0.4783971905708313, 0.45484209060668945, -0.11683158576488495, 0.4164803922176361, 0.4409531354904175, 0.10758059471845627, 0.5115041732788086, 0.5302308797836304, -0.16284923255443573, 0.37798312306404114, 0.46584659814834595, -0.019182709977030754, 0.4790880084037781, 0.5842363834381104, -0.23463872075080872, 0.3497640788555145, 0.4139351546764374, -0.30590760707855225, 0.4578535854816437, 0.617799699306488, -0.09103654325008392, 0.4315609335899353, 0.6128754019737244, 0.09084033966064453, 0.41080477833747864, 0.7254832983016968, -0.25085678696632385, 0.4450215995311737, 0.7247330546379089, 0.1450585126876831]",4
"[0.4837876558303833, 0.4633511006832123, -0.055639710277318954, 0.4160146415233612, 0.4417240023612976, 0.08611053228378296, 0.519618570804596, 0.5317847728729248, -0.07280521839857101, 0.37760481238365173, 0.4631572961807251, -0.041630104184150696, 0.4879254102706909, 0.5888111591339111, -0.13332748413085938, 0.3481403589248657, 0.4166818857192993, -0.298007607460022, 0.4652438759803772, 0.6201136112213135, -0.06899216771125793, 0.4362287223339081, 0.6156704425811768, 0.06880887597799301, 0.41627833247184753, 0.737419843673706, -0.2272081971168518, 0.4571629762649536, 0.7242852449417114, 0.06629091501235962]",4
"[0.48631033301353455, 0.4677058756351471, -0.04727477952837944, 0.41515663266181946, 0.44858530163764954, 0.08940328657627106, 0.5227971076965332, 0.5371229648590088, -0.05273647978901863, 0.37159058451652527, 0.4587855935096741, -0.052239928394556046, 0.4903406500816345, 0.5965542197227478, -0.10119426250457764, 0.34339475631713867, 0.4183581471443176, -0.316545307636261, 0.4679131805896759, 0.6207290887832642, -0.07134789228439331, 0.43687620759010315, 0.6173450946807861, 0.07109986990690231, 0.41837307810783386, 0.7395481467247009, -0.2713031768798828, 0.4629615843296051, 0.7258972525596619, 0.13953091204166412]",4
"[0.48731881380081177, 0.47119200229644775, -0.0737302154302597, 0.41505372524261475, 0.4495183229446411, 0.11035656183958054, 0.5226654410362244, 0.5392046570777893, -0.10569899529218674, 0.3721356987953186, 0.46064504981040955, -0.0011835576733574271, 0.4928925931453705, 0.5979214906692505, -0.17913244664669037, 0.3440896272659302, 0.4211767911911011, -0.24318347871303558, 0.4669332802295685, 0.6270204186439514, -0.08418144285678864, 0.43613696098327637, 0.6235272288322449, 0.08391869813203812, 0.41781553626060486, 0.7483714818954468, -0.2844056487083435, 0.4637361168861389, 0.7243945598602295, 0.1809295415878296]",4
"[0.48239585757255554, 0.47401919960975647, -0.14465025067329407, 0.4156968295574188, 0.4463804066181183, 0.07227648049592972, 0.5203206539154053, 0.5407682657241821, -0.1934567540884018, 0.37037327885627747, 0.4632158875465393, 0.006965567823499441, 0.49192267656326294, 0.5981661677360535, -0.2769668698310852, 0.3424387574195862, 0.4277176856994629, -0.19404466450214386, 0.46457624435424805, 0.6235378980636597, -0.09351342171430588, 0.43253880739212036, 0.6185470819473267, 0.0933428630232811, 0.41699379682540894, 0.751434326171875, -0.2602355182170868, 0.45250383019447327, 0.7203206419944763, 0.1711466759443283]",4
"[0.4823789894580841, 0.47567498683929443, -0.1835435926914215, 0.40883055329322815, 0.4462091624736786, -0.0020752239506691694, 0.5178101658821106, 0.5466310381889343, -0.19039280712604523, 0.3663293719291687, 0.4630149304866791, -0.08227024972438812, 0.48730751872062683, 0.6081427335739136, -0.2646542489528656, 0.33562397956848145, 0.43550795316696167, -0.3242070972919464, 0.4617428779602051, 0.6187032461166382, -0.0774906724691391, 0.4268605411052704, 0.6122559905052185, 0.07735691219568253, 0.4220963716506958, 0.7387260794639587, -0.24175462126731873, 0.43167197704315186, 0.7248492240905762, 0.10116348415613174]",4
"[0.48208868503570557, 0.47561249136924744, -0.1802915334701538, 0.40616530179977417, 0.4451487958431244, 0.026646651327610016, 0.5133559703826904, 0.5493786334991455, -0.15559767186641693, 0.36582404375076294, 0.4670196771621704, 0.12861691415309906, 0.4847446382045746, 0.6115701198577881, -0.17340213060379028, 0.32691076397895813, 0.44784197211265564, 0.07347848266363144, 0.4577363431453705, 0.6273595690727234, -0.07285599410533905, 0.42068833112716675, 0.6216967701911926, 0.07285428792238235, 0.4194642901420593, 0.7461044788360596, -0.16996757686138153, 0.4175925850868225, 0.7352487444877625, -0.020237410441040993]",4
"[0.4798038601875305, 0.4724467694759369, -0.2023782879114151, 0.4052804708480835, 0.43927350640296936, 0.021737972274422646, 0.5110814571380615, 0.5460962653160095, -0.1890043020248413, 0.36260461807250977, 0.4647471010684967, 0.16547374427318573, 0.48275136947631836, 0.6110891103744507, -0.2227093130350113, 0.32305634021759033, 0.4628623425960541, 0.15824541449546814, 0.4548344612121582, 0.6280235052108765, -0.07765156775712967, 0.4177052080631256, 0.6198557019233704, 0.07765232026576996, 0.417012482881546, 0.7574942111968994, -0.18153907358646393, 0.4068956971168518, 0.7337512373924255, 0.020619744434952736]",4
"[0.47821810841560364, 0.46369117498397827, -0.32479327917099, 0.40421628952026367, 0.43234291672706604, -0.11977814882993698, 0.5081740021705627, 0.540343165397644, -0.2878771126270294, 0.36082351207733154, 0.46469438076019287, -0.007495578844100237, 0.47847992181777954, 0.6090192794799805, -0.3241592049598694, 0.31335294246673584, 0.4873994290828705, -0.08226808905601501, 0.4603772759437561, 0.6079164147377014, -0.0657457485795021, 0.42041444778442383, 0.6003255248069763, 0.06574062258005142, 0.4244297742843628, 0.7411508560180664, -0.1389859914779663, 0.3953113257884979, 0.7216082215309143, -0.06757033616304398]",4
"[0.47700268030166626, 0.4547276496887207, -0.26460719108581543, 0.40043699741363525, 0.4248230457305908, -0.09362627565860748, 0.5058444738388062, 0.5314361453056335, -0.23914171755313873, 0.35476869344711304, 0.4667488634586334, -0.04072277247905731, 0.4763210415840149, 0.6011461019515991, -0.2961277365684509, 0.31442123651504517, 0.5093193054199219, -0.17765825986862183, 0.45355483889579773, 0.6118190288543701, -0.06014866754412651, 0.4169115722179413, 0.6010460257530212, 0.060022514313459396, 0.42895951867103577, 0.7403026223182678, -0.17034712433815002, 0.37910693883895874, 0.7249289155006409, -0.09359593689441681]",4
"[0.47780922055244446, 0.44528844952583313, -0.2340938150882721, 0.39366623759269714, 0.4181598424911499, -0.03657370060682297, 0.5088608264923096, 0.5237715244293213, -0.22851303219795227, 0.3536422848701477, 0.473455011844635, 0.06472788751125336, 0.48052123188972473, 0.5914872288703918, -0.30251991748809814, 0.32486701011657715, 0.5265324115753174, -0.024014052003622055, 0.44972020387649536, 0.6215543746948242, -0.067145936191082, 0.40593990683555603, 0.6091817021369934, 0.06707749515771866, 0.4304978549480438, 0.7546980381011963, -0.16644169390201569, 0.3712466061115265, 0.7247304916381836, -0.16409100592136383]",4
"[0.47800305485725403, 0.43776702880859375, -0.2283364236354828, 0.39302805066108704, 0.4086288511753082, -0.01600935123860836, 0.5081474781036377, 0.5182157754898071, -0.21348434686660767, 0.36179816722869873, 0.46926820278167725, 0.09023359417915344, 0.48148539662361145, 0.5827462673187256, -0.2701078951358795, 0.3403354287147522, 0.5361871123313904, 0.010113069787621498, 0.4473054111003876, 0.6163686513900757, -0.06734179705381393, 0.398789644241333, 0.6067555546760559, 0.0672822967171669, 0.43458548188209534, 0.7570152282714844, -0.12133307009935379, 0.36579424142837524, 0.7280139327049255, -0.017378421500325203]",4
"[0.47883448004722595, 0.42863929271698, -0.1519710272550583, 0.3893820345401764, 0.40610167384147644, -0.017581060528755188, 0.5077473521232605, 0.5137191414833069, -0.13628710806369781, 0.3725714683532715, 0.48246151208877563, 0.015947291627526283, 0.48445433378219604, 0.5771529078483582, -0.22670501470565796, 0.3548569679260254, 0.5385538339614868, -0.13116005063056946, 0.44447213411331177, 0.6123738288879395, -0.04551021382212639, 0.39237502217292786, 0.6039919853210449, 0.04541371017694473, 0.43816909193992615, 0.7461811900138855, -0.13254955410957336, 0.3595570921897888, 0.729678750038147, -0.12122932076454163]",4
"[0.644611656665802, 0.27937406301498413, -0.24276196956634521, 0.664524495601654, 0.24355724453926086, 0.0632668137550354, 0.6719167828559875, 0.4211920499801636, -0.29540276527404785, 0.7171255946159363, 0.3168221712112427, 0.15866810083389282, 0.6167248487472534, 0.4955296516418457, -0.26725128293037415, 0.7393576502799988, 0.4232497215270996, 0.16844035685062408, 0.7000207901000977, 0.5155980587005615, -0.09846333414316177, 0.6986708045005798, 0.47576141357421875, 0.0982809066772461, 0.6650609374046326, 0.6869576573371887, -0.10711430758237839, 0.6340833902359009, 0.5417810082435608, 0.15245947241783142]",4
"[0.6355028748512268, 0.2780216634273529, -0.20823311805725098, 0.6673502922058105, 0.2549653947353363, 0.14707837998867035, 0.6273760795593262, 0.42094099521636963, -0.3573114275932312, 0.7211290001869202, 0.27154532074928284, 0.23016275465488434, 0.5592642426490784, 0.408021479845047, -0.40778133273124695, 0.7579440474510193, 0.36558279395103455, 0.2025565207004547, 0.7017055153846741, 0.5149784684181213, -0.11886940151453018, 0.6879839301109314, 0.509627640247345, 0.11876121908426285, 0.6944262385368347, 0.7119830846786499, -0.1698196679353714, 0.6016806364059448, 0.6175121068954468, 0.061757054179906845]",4
"[0.6151159405708313, 0.27157360315322876, -0.07259812206029892, 0.6677100658416748, 0.24013549089431763, 0.18876563012599945, 0.5911588072776794, 0.3908542990684509, -0.1729215830564499, 0.7168289422988892, 0.24292726814746857, 0.25028377771377563, 0.5393847227096558, 0.315248966217041, -0.15300452709197998, 0.7475047707557678, 0.3356751501560211, 0.25069305300712585, 0.6632546186447144, 0.5018591284751892, -0.08167380839586258, 0.6852494478225708, 0.4934079051017761, 0.08161094039678574, 0.5640780925750732, 0.5697996020317078, 0.026518113911151886, 0.7212997674942017, 0.6733742952346802, 0.05458745360374451]",4
"[0.6006997227668762, 0.25303351879119873, -0.16906186938285828, 0.6490166783332825, 0.23106631636619568, 0.10519157350063324, 0.5803947448730469, 0.37266650795936584, -0.24574534595012665, 0.7111778259277344, 0.24096326529979706, 0.12914445996284485, 0.5390589833259583, 0.3079383075237274, -0.21742352843284607, 0.7302812337875366, 0.3566853702068329, 0.05188785120844841, 0.6567739844322205, 0.4900580048561096, -0.10453247278928757, 0.6517835259437561, 0.4895119369029999, 0.10439755022525787, 0.7247414588928223, 0.6637610197067261, -0.1274382621049881, 0.5555955767631531, 0.5539979338645935, 0.17764422297477722]",4
"[0.5904525518417358, 0.23991817235946655, -0.20091411471366882, 0.6362780928611755, 0.24270479381084442, 0.11707137525081635, 0.5955528616905212, 0.37086284160614014, -0.2826783061027527, 0.7007849216461182, 0.305996298789978, 0.1402193158864975, 0.5460854768753052, 0.3936844766139984, -0.25243207812309265, 0.6924071311950684, 0.413948655128479, 0.06947790831327438, 0.6428703665733337, 0.47821512818336487, -0.1087302640080452, 0.6384289860725403, 0.47681424021720886, 0.10855937749147415, 0.6910228729248047, 0.6629355549812317, -0.1724492907524109, 0.5520333051681519, 0.5507127642631531, 0.1768467128276825]",4
"[0.584181547164917, 0.26463162899017334, -0.19537761807441711, 0.6268018484115601, 0.24915654957294464, 0.10270223766565323, 0.6096178889274597, 0.3954680562019348, -0.2807043492794037, 0.6778429746627808, 0.36116546392440796, 0.11713870614767075, 0.5950161218643188, 0.5288115739822388, -0.2895989716053009, 0.6432372331619263, 0.45688459277153015, 0.05445903167128563, 0.6100553870201111, 0.5044397115707397, -0.08059068024158478, 0.6412439346313477, 0.5021893382072449, 0.08044493198394775, 0.6002902984619141, 0.6635727882385254, -0.057075437158346176, 0.6506112813949585, 0.6817253828048706, 0.060076359659433365]",4
"[0.5851619839668274, 0.2766014337539673, -0.17417985200881958, 0.6138806343078613, 0.25310131907463074, 0.11800742894411087, 0.6267231106758118, 0.37882232666015625, -0.23189714550971985, 0.6097220182418823, 0.3789864480495453, 0.14915084838867188, 0.6589996814727783, 0.4724813401699066, -0.24389155209064484, 0.5704482197761536, 0.4204234778881073, 0.07352901995182037, 0.6293953061103821, 0.4964579939842224, -0.08437061309814453, 0.6463479399681091, 0.4794791340827942, 0.08410357683897018, 0.626217782497406, 0.6495294570922852, -0.05273966118693352, 0.6433931589126587, 0.6005173921585083, 0.14531245827674866]",4
"[0.5940919518470764, 0.28585362434387207, -0.0779573917388916, 0.6261823177337646, 0.28318172693252563, 0.06724851578474045, 0.6359704732894897, 0.37102264165878296, -0.18763107061386108, 0.6615856885910034, 0.3847278952598572, 0.0512031614780426, 0.6714606881141663, 0.42409849166870117, -0.29778897762298584, 0.68559730052948, 0.41622194647789, -0.029444048181176186, 0.5942032337188721, 0.5104575753211975, -0.042071402072906494, 0.6196991205215454, 0.5108692049980164, 0.0417555533349514, 0.5318173766136169, 0.4874647557735443, 0.04365493729710579, 0.6501868963241577, 0.5078722834587097, 0.06984429806470871]",4
"[0.5992167592048645, 0.28620943427085876, 0.2775583565235138, 0.5708407759666443, 0.2537945508956909, 0.0324927382171154, 0.6111409664154053, 0.4399416744709015, 0.27144351601600647, 0.616782009601593, 0.2968471944332123, -0.08105779439210892, 0.6239304542541504, 0.48606252670288086, 0.14440679550170898, 0.6916230916976929, 0.3618360757827759, -0.16254881024360657, 0.5866451263427734, 0.5497286319732666, 0.0716998353600502, 0.5643047094345093, 0.5303060412406921, -0.0719018504023552, 0.5895792841911316, 0.8104457855224609, 0.06871511042118073, 0.5812540054321289, 0.7810123562812805, -0.12138231843709946]",4
"[0.629170298576355, 0.29057028889656067, 0.19489294290542603, 0.6745718717575073, 0.2354515790939331, 0.018963320180773735, 0.6299143433570862, 0.3876105844974518, 0.13259215652942657, 0.6700199246406555, 0.25552400946617126, -0.04978224262595177, 0.6327256560325623, 0.3706168234348297, 0.015307707712054253, 0.6563000082969666, 0.3012826144695282, -0.06818895041942596, 0.6352248787879944, 0.5736095905303955, 0.07438614219427109, 0.6676867008209229, 0.5582410097122192, -0.07464904338121414, 0.6277568936347961, 0.7313687801361084, 0.2492142617702484, 0.6987885236740112, 0.7592101097106934, -0.10516400635242462]",4
"[0.5998131036758423, 0.2629132866859436, -0.19750556349754333, 0.6113675236701965, 0.23624655604362488, 0.040633317083120346, 0.6656803488731384, 0.3275117874145508, -0.2319743037223816, 0.6195979714393616, 0.3486602306365967, 0.1435726135969162, 0.6780924797058105, 0.43623340129852295, -0.23704883456230164, 0.584545910358429, 0.32643938064575195, 0.19984130561351776, 0.6683144569396973, 0.47240573167800903, -0.078001968562603, 0.6607140898704529, 0.45979440212249756, 0.07787157595157623, 0.616347074508667, 0.5372031331062317, 0.06413982063531876, 0.5895291566848755, 0.5425732135772705, 0.15600833296775818]",4
"[0.6013612151145935, 0.2633725106716156, -0.20240947604179382, 0.6163989901542664, 0.23424668610095978, 0.10132359713315964, 0.6595765948295593, 0.3615325093269348, -0.2308066189289093, 0.650149941444397, 0.36388176679611206, 0.13655006885528564, 0.6527127027511597, 0.48502933979034424, -0.20482304692268372, 0.6405566930770874, 0.45790085196495056, 0.09239453077316284, 0.7147258520126343, 0.4259254038333893, -0.09383804351091385, 0.7164605855941772, 0.4061139225959778, 0.09380122274160385, 0.6544852256774902, 0.5507586002349854, 0.012764835730195045, 0.6300479173660278, 0.5075018405914307, 0.15385058522224426]",4
"[0.6103832125663757, 0.2688335180282593, -0.23759129643440247, 0.6218646168708801, 0.2358647882938385, 0.05956622213125229, 0.6405288577079773, 0.40239688754081726, -0.2709597647190094, 0.668246328830719, 0.31895220279693604, 0.13934768736362457, 0.5920805931091309, 0.47673675417900085, -0.23725320398807526, 0.6761136651039124, 0.4079081416130066, 0.14745555818080902, 0.6553301811218262, 0.47593605518341064, -0.0867326408624649, 0.6499718427658081, 0.45687395334243774, 0.0866558775305748, 0.620311975479126, 0.6354936361312866, -0.11032470315694809, 0.5652698278427124, 0.5128118991851807, 0.1187860295176506]",4
"[0.6051619052886963, 0.27766287326812744, -0.2429693192243576, 0.6413629055023193, 0.24608416855335236, 0.033972807228565216, 0.601112425327301, 0.4063781499862671, -0.32821476459503174, 0.6810405254364014, 0.27862584590911865, 0.15683092176914215, 0.5302082300186157, 0.3968636393547058, -0.35791686177253723, 0.7128438949584961, 0.36774158477783203, 0.1947058141231537, 0.6565947532653809, 0.49254029989242554, -0.09178005158901215, 0.6509383916854858, 0.47335854172706604, 0.09160717576742172, 0.5977558493614197, 0.6166096925735474, -0.048782315105199814, 0.6029862761497498, 0.5611540079116821, 0.17806993424892426]",4
"[0.6004611253738403, 0.26962417364120483, -0.08354049175977707, 0.6457216739654541, 0.24187229573726654, 0.11393329501152039, 0.5763921737670898, 0.3804573714733124, -0.16792434453964233, 0.6901365518569946, 0.24317239224910736, 0.15211574733257294, 0.5284196734428406, 0.31057626008987427, -0.15420173108577728, 0.7140687108039856, 0.33758705854415894, 0.1614479124546051, 0.6293472647666931, 0.486489474773407, -0.06696546822786331, 0.6595905423164368, 0.48060843348503113, 0.0667823925614357, 0.5495542287826538, 0.5437471866607666, 0.01136132050305605, 0.6591383814811707, 0.6382390856742859, 0.06638709455728531]",4
"[0.5950917601585388, 0.25644275546073914, -0.11924067884683609, 0.6378753185272217, 0.23886336386203766, 0.11378755420446396, 0.5800878405570984, 0.375146746635437, -0.22822074592113495, 0.6921512484550476, 0.25034552812576294, 0.13967257738113403, 0.5399342179298401, 0.3094419240951538, -0.2683779001235962, 0.7021676301956177, 0.35922300815582275, 0.06669924408197403, 0.622154176235199, 0.4814543128013611, -0.0725802555680275, 0.6543669700622559, 0.4760042428970337, 0.07244442403316498, 0.5425066947937012, 0.5400522351264954, 0.035423990339040756, 0.6947636008262634, 0.6177354454994202, 0.08993744105100632]",4
"[0.5931130051612854, 0.25222718715667725, -0.06618344783782959, 0.6361642479896545, 0.251457154750824, 0.1365172415971756, 0.6031560897827148, 0.3783249855041504, -0.09504087269306183, 0.6773008108139038, 0.3134969174861908, 0.2138548344373703, 0.5622892379760742, 0.3918434679508209, -0.013740699738264084, 0.6521137952804565, 0.3944142460823059, 0.2890061140060425, 0.6197621822357178, 0.4721192419528961, -0.051239147782325745, 0.6495332717895508, 0.47428813576698303, 0.051091160625219345, 0.5533071756362915, 0.5856145620346069, 0.028587467968463898, 0.675256609916687, 0.6277791261672974, -0.010197460651397705]",4
"[0.5955137610435486, 0.2664216458797455, -0.1887681484222412, 0.6412961483001709, 0.2560022473335266, 0.10785765945911407, 0.6230459213256836, 0.4043557047843933, -0.2229795902967453, 0.6777139902114868, 0.371554434299469, 0.1277576982975006, 0.6171388626098633, 0.510033130645752, -0.16510018706321716, 0.6546496152877808, 0.45650967955589294, 0.08694625645875931, 0.6387920379638672, 0.4921695590019226, -0.09488961845636368, 0.6507930755615234, 0.4861105978488922, 0.09466219693422318, 0.5403734445571899, 0.5213145613670349, -0.07326635718345642, 0.5871862173080444, 0.5555160045623779, 0.14601647853851318]",4
"[0.6036415696144104, 0.28962671756744385, -0.16326500475406647, 0.6374873518943787, 0.27147379517555237, 0.16749413311481476, 0.6462807059288025, 0.4034140706062317, -0.23248472809791565, 0.6336861848831177, 0.39548778533935547, 0.2182399183511734, 0.6648547053337097, 0.5073360800743103, -0.2251940667629242, 0.5899558663368225, 0.3953506052494049, 0.16662050783634186, 0.64759761095047, 0.5059203505516052, -0.09960978478193283, 0.6492272615432739, 0.5022673010826111, 0.0994146317243576, 0.6195148825645447, 0.5707986950874329, -0.0871337279677391, 0.6295620203018188, 0.6236645579338074, 0.13247843086719513]",4
"[0.6154003739356995, 0.28164154291152954, -0.18357039988040924, 0.6304733753204346, 0.276327908039093, 0.08955859392881393, 0.6630003452301025, 0.3447296619415283, -0.2046699970960617, 0.6024799346923828, 0.3714352250099182, 0.21471381187438965, 0.7044543623924255, 0.4186992049217224, -0.1763736754655838, 0.5689594149589539, 0.3453000783920288, 0.27022063732147217, 0.6580334901809692, 0.49337369203567505, -0.08746090531349182, 0.6701954007148743, 0.48795658349990845, 0.0872175320982933, 0.585116446018219, 0.5804504156112671, -0.04459157958626747, 0.6265934705734253, 0.5669997930526733, 0.2133478969335556]",4
"[0.6086669564247131, 0.27977508306503296, -0.14356152713298798, 0.623109757900238, 0.2720479965209961, 0.09879476577043533, 0.6706603765487671, 0.31471121311187744, -0.12473244220018387, 0.6010595560073853, 0.34549030661582947, 0.22785067558288574, 0.7121940851211548, 0.3988110423088074, -0.05742077901959419, 0.5710964202880859, 0.29716604948043823, 0.29132920503616333, 0.6367252469062805, 0.5171386003494263, -0.07056257128715515, 0.673060417175293, 0.501486599445343, 0.07035371661186218, 0.5515127182006836, 0.5684365034103394, -0.0026768790557980537, 0.7502269148826599, 0.5718976259231567, 0.06408023089170456]",4
"[0.6099972724914551, 0.29281383752822876, -0.17138151824474335, 0.6249687671661377, 0.2556401789188385, 0.07869119197130203, 0.6713624000549316, 0.318788081407547, -0.15948890149593353, 0.6203342080116272, 0.2652781903743744, 0.2488582581281662, 0.7035622596740723, 0.4147529602050781, -0.09646796435117722, 0.6012130975723267, 0.2735292911529541, 0.3831993639469147, 0.6337224841117859, 0.4969031512737274, -0.06456103175878525, 0.666445255279541, 0.48976507782936096, 0.06442154943943024, 0.5481166243553162, 0.541099488735199, 0.04556768387556076, 0.7027986645698547, 0.6434928178787231, 0.01832618936896324]",4
"[0.6095905900001526, 0.2859399914741516, -0.20013822615146637, 0.6175296306610107, 0.26521897315979004, 0.11697033047676086, 0.6708545088768005, 0.35150623321533203, -0.207722008228302, 0.6538794040679932, 0.3527153730392456, 0.25081318616867065, 0.6841301918029785, 0.46011561155319214, -0.14340689778327942, 0.6162527799606323, 0.3987671434879303, 0.3119296431541443, 0.6393166780471802, 0.4848056137561798, -0.08855052292346954, 0.6591576933860779, 0.48704519867897034, 0.08841556310653687, 0.5529473423957825, 0.5653215050697327, -0.026146359741687775, 0.6889802813529968, 0.6525304317474365, 0.05310831218957901]",4
"[0.614314079284668, 0.29195141792297363, -0.35370874404907227, 0.6100380420684814, 0.2676081657409668, -0.028488976880908012, 0.6593052744865417, 0.40263497829437256, -0.38232094049453735, 0.6481325030326843, 0.39667820930480957, 0.009817191399633884, 0.643884003162384, 0.5208797454833984, -0.35802769660949707, 0.6426560282707214, 0.5002338886260986, -0.07112416625022888, 0.6594607830047607, 0.4730219841003418, -0.09696736931800842, 0.6536184549331665, 0.46428370475769043, 0.0967908576130867, 0.6200778484344482, 0.6210026144981384, -0.049460746347904205, 0.6035492420196533, 0.5583091974258423, 0.211808443069458]",4
"[0.6178663969039917, 0.2891179323196411, -0.31010544300079346, 0.6100404858589172, 0.27655524015426636, 0.0014703100314363837, 0.6356801390647888, 0.43003830313682556, -0.35094910860061646, 0.6143268346786499, 0.3988291025161743, 0.04177601635456085, 0.5802432298660278, 0.4943311810493469, -0.3413412272930145, 0.5762059092521667, 0.4755251407623291, -0.03905349597334862, 0.6544087529182434, 0.4711327850818634, -0.0887991189956665, 0.6475193500518799, 0.4602773189544678, 0.08871874958276749, 0.6121693253517151, 0.6348275542259216, -0.03949056193232536, 0.6166294813156128, 0.576136589050293, 0.19577036798000336]",4
"[0.6063647270202637, 0.29334020614624023, -0.22680459916591644, 0.6316341757774353, 0.2666298449039459, 0.0955883339047432, 0.6055493950843811, 0.41920924186706543, -0.3040190637111664, 0.6738870739936829, 0.3035130500793457, 0.22517509758472443, 0.5434147715568542, 0.4080212414264679, -0.2853320240974426, 0.6953291296958923, 0.3989914357662201, 0.2421591430902481, 0.6522399187088013, 0.4991793632507324, -0.1005782037973404, 0.6426892876625061, 0.4946029484272003, 0.10042862594127655, 0.6188596487045288, 0.64272141456604, -0.12830831110477448, 0.5990697145462036, 0.6200436353683472, 0.10614597797393799]",4
"[0.604681134223938, 0.28098320960998535, -0.15439091622829437, 0.6392488479614258, 0.25591611862182617, 0.12658962607383728, 0.5844895839691162, 0.3957134783267975, -0.30270832777023315, 0.6836899518966675, 0.2643815279006958, 0.2069949060678482, 0.5312513113021851, 0.3263692557811737, -0.34871384501457214, 0.6993132829666138, 0.3673630952835083, 0.222076416015625, 0.6351187825202942, 0.49776792526245117, -0.08768113702535629, 0.660097062587738, 0.4835127592086792, 0.08750874549150467, 0.538629412651062, 0.5440373420715332, -0.0032567367888987064, 0.6737454533576965, 0.6281092166900635, 0.11609133332967758]",4
"[0.6010212898254395, 0.26040899753570557, -0.20742319524288177, 0.637955904006958, 0.2412809282541275, 0.07513761520385742, 0.5826886296272278, 0.37344393134117126, -0.3391370475292206, 0.6877685785293579, 0.2575448453426361, 0.13489025831222534, 0.5419670343399048, 0.3037898540496826, -0.3765168786048889, 0.6915795207023621, 0.36226189136505127, 0.10861069709062576, 0.6396807432174683, 0.4799079895019531, -0.09542404860258102, 0.6331308484077454, 0.47836488485336304, 0.0952586829662323, 0.705543577671051, 0.6335027813911438, -0.12598831951618195, 0.5399646162986755, 0.5223236083984375, 0.10219265520572662]",4
"[0.5976262092590332, 0.24239972233772278, -0.04723639413714409, 0.6325553059577942, 0.23765872418880463, 0.2420647293329239, 0.6093137860298157, 0.3616314232349396, -0.19548441469669342, 0.684680163860321, 0.3014358580112457, 0.3074037432670593, 0.55112624168396, 0.3533221185207367, -0.20907577872276306, 0.660780668258667, 0.40028390288352966, 0.36973097920417786, 0.6273069977760315, 0.4616885185241699, -0.08234567940235138, 0.6466954946517944, 0.46079960465431213, 0.08223225921392441, 0.5450984239578247, 0.5602740049362183, -0.07708804309368134, 0.6732339262962341, 0.6096954345703125, -0.01769738830626011]",4
